code,ring_type,area,date,year,month,quarter,nominal_price,strata title,CPI_quarter2,real_price
8550,Outer Ring,Wyong,1992-12-01,1992,12,1992Q4,122.0,strata,54.0,272.06
8550,Outer Ring,Wyong,1993-03-01,1993,3,1993Q1,125.0,strata,53.7,281.25
8550,Outer Ring,Wyong,1993-06-01,1993,6,1993Q2,125.0,strata,53.7,281.25
8550,Outer Ring,Wyong,1993-09-01,1993,9,1993Q3,125.0,strata,53.7,281.25
8550,Outer Ring,Wyong,1993-12-01,1993,12,1993Q4,120.0,strata,53.7,270.0
8550,Outer Ring,Wyong,1994-03-01,1994,3,1994Q1,130.0,strata,53.5,292.5
8550,Outer Ring,Wyong,1994-06-01,1994,6,1994Q2,128.0,strata,53.5,288.0
8550,Outer Ring,Wyong,1994-09-01,1994,9,1994Q3,126.0,strata,53.5,283.5
8550,Outer Ring,Wyong,1994-12-01,1994,12,1994Q4,130.0,strata,53.5,292.5
8550,Outer Ring,Wyong,1995-03-01,1995,3,1995Q1,147.0,strata,59.5,298.40999999999997
8550,Outer Ring,Wyong,1995-06-01,1995,6,1995Q2,121.0,strata,59.5,245.62999999999997
8550,Outer Ring,Wyong,1995-09-01,1995,9,1995Q3,130.0,strata,59.5,263.9
8550,Outer Ring,Wyong,1995-12-01,1995,12,1995Q4,126.0,strata,59.5,255.77999999999997
8550,Outer Ring,Wyong,1996-03-01,1996,3,1996Q1,130.0,strata,61.4,254.79999999999998
8550,Outer Ring,Wyong,1996-06-01,1996,6,1996Q2,135.0,strata,61.4,264.6
8550,Outer Ring,Wyong,1996-09-01,1996,9,1996Q3,127.0,strata,61.4,248.92
8550,Outer Ring,Wyong,1996-12-01,1996,12,1996Q4,134.0,strata,61.4,262.64
8550,Outer Ring,Wyong,1997-03-01,1997,3,1997Q1,131.0,strata,56.8,277.72
8550,Outer Ring,Wyong,1997-06-01,1997,6,1997Q2,130.0,strata,56.8,275.6
8550,Outer Ring,Wyong,1997-09-01,1997,9,1997Q3,146.0,strata,56.8,309.52000000000004
8550,Outer Ring,Wyong,1997-12-01,1997,12,1997Q4,130.0,strata,56.8,275.6
8550,Outer Ring,Wyong,1998-03-01,1998,3,1998Q1,148.0,strata,56.6,315.24
8550,Outer Ring,Wyong,1998-06-01,1998,6,1998Q2,139.0,strata,56.6,296.07
8550,Outer Ring,Wyong,1998-09-01,1998,9,1998Q3,138.0,strata,56.6,293.94
8550,Outer Ring,Wyong,1998-12-01,1998,12,1998Q4,135.0,strata,56.6,287.55
8550,Outer Ring,Wyong,1999-03-01,1999,3,1999Q1,130.0,strata,58.2,269.09999999999997
8550,Outer Ring,Wyong,1999-06-01,1999,6,1999Q2,139.0,strata,58.2,287.72999999999996
8550,Outer Ring,Wyong,1999-09-01,1999,9,1999Q3,138.0,strata,58.2,285.65999999999997
8550,Outer Ring,Wyong,1999-12-01,1999,12,1999Q4,150.0,strata,58.2,310.5
8550,Outer Ring,Wyong,2000-03-01,2000,3,2000Q1,160.0,strata,61.2,315.2
8550,Outer Ring,Wyong,2000-06-01,2000,6,2000Q2,160.0,strata,61.2,315.2
8550,Outer Ring,Wyong,2000-09-01,2000,9,2000Q3,174.0,strata,61.2,342.78
8550,Outer Ring,Wyong,2000-12-01,2000,12,2000Q4,174.0,strata,61.2,342.78
8550,Outer Ring,Wyong,2001-03-01,2001,3,2001Q1,178.0,strata,65.4,327.52000000000004
8550,Outer Ring,Wyong,2001-06-01,2001,6,2001Q2,175.0,strata,65.4,322.0
8550,Outer Ring,Wyong,2001-09-01,2001,9,2001Q3,191.0,strata,65.4,351.44
8550,Outer Ring,Wyong,2001-12-01,2001,12,2001Q4,185.0,strata,65.4,340.40000000000003
8550,Outer Ring,Wyong,2002-03-01,2002,3,2002Q1,240.0,strata,67.2,429.6
8550,Outer Ring,Wyong,2002-06-01,2002,6,2002Q2,225.0,strata,67.2,402.75
8550,Outer Ring,Wyong,2002-09-01,2002,9,2002Q3,226.0,strata,67.2,404.54
8550,Outer Ring,Wyong,2002-12-01,2002,12,2002Q4,240.0,strata,67.2,429.6
8550,Outer Ring,Wyong,2003-03-01,2003,3,2003Q1,285.0,strata,68.9,498.75
8550,Outer Ring,Wyong,2003-06-01,2003,6,2003Q2,264.0,strata,68.9,462.0
8550,Outer Ring,Wyong,2003-09-01,2003,9,2003Q3,265.0,strata,68.9,463.75
8550,Outer Ring,Wyong,2003-12-01,2003,12,2003Q4,288.0,strata,68.9,504.0
8550,Outer Ring,Wyong,2004-03-01,2004,3,2004Q1,310.0,strata,71.1,527.0
8550,Outer Ring,Wyong,2004-06-01,2004,6,2004Q2,310.0,strata,71.1,527.0
8550,Outer Ring,Wyong,2004-09-01,2004,9,2004Q3,310.0,strata,71.1,527.0
8550,Outer Ring,Wyong,2004-12-01,2004,12,2004Q4,319.0,strata,71.1,542.3
8550,Outer Ring,Wyong,2005-03-01,2005,3,2005Q1,325.0,strata,73.7,533.0
8550,Outer Ring,Wyong,2005-06-01,2005,6,2005Q2,287.0,strata,73.7,470.67999999999995
8550,Outer Ring,Wyong,2005-09-01,2005,9,2005Q3,302.0,strata,73.7,495.28
8550,Outer Ring,Wyong,2005-12-01,2005,12,2005Q4,270.0,strata,73.7,442.79999999999995
8550,Outer Ring,Wyong,2006-03-01,2006,3,2006Q1,295.0,strata,75.6,472.0
8550,Outer Ring,Wyong,2006-06-01,2006,6,2006Q2,318.0,strata,75.6,508.8
8550,Outer Ring,Wyong,2006-09-01,2006,9,2006Q3,285.0,strata,75.6,456.0
8550,Outer Ring,Wyong,2006-12-01,2006,12,2006Q4,293.0,strata,75.6,468.8
8550,Outer Ring,Wyong,2007-03-01,2007,3,2007Q1,242.0,strata,77.9,375.1
8550,Outer Ring,Wyong,2007-06-01,2007,6,2007Q2,280.0,strata,77.9,434.0
8550,Outer Ring,Wyong,2007-09-01,2007,9,2007Q3,262.0,strata,77.9,406.1
8550,Outer Ring,Wyong,2007-12-01,2007,12,2007Q4,270.0,strata,77.9,418.5
8550,Outer Ring,Wyong,2008-03-01,2008,3,2008Q1,247.0,strata,82.4,360.62
8550,Outer Ring,Wyong,2008-06-01,2008,6,2008Q2,275.0,strata,82.4,401.5
8550,Outer Ring,Wyong,2008-09-01,2008,9,2008Q3,255.0,strata,82.4,372.3
8550,Outer Ring,Wyong,2008-12-01,2008,12,2008Q4,260.0,strata,82.4,379.59999999999997
8550,Outer Ring,Wyong,2009-03-01,2009,3,2009Q1,230.0,strata,86.9,319.7
8550,Outer Ring,Wyong,2009-06-01,2009,6,2009Q2,253.0,strata,86.9,351.66999999999996
8550,Outer Ring,Wyong,2009-09-01,2009,9,2009Q3,280.0,strata,86.9,389.2
8550,Outer Ring,Wyong,2009-12-01,2009,12,2009Q4,252.0,strata,86.9,350.28
8550,Outer Ring,Wyong,2010-03-01,2010,3,2010Q1,261.0,strata,92.1,341.91
8550,Outer Ring,Wyong,2010-06-01,2010,6,2010Q2,286.0,strata,92.1,374.66
8550,Outer Ring,Wyong,2010-09-01,2010,9,2010Q3,281.0,strata,92.1,368.11
8550,Outer Ring,Wyong,2010-12-01,2010,12,2010Q4,270.0,strata,92.1,353.7
8550,Outer Ring,Wyong,2011-03-01,2011,3,2011Q1,270.0,strata,96.8,337.5
8550,Outer Ring,Wyong,2011-06-01,2011,6,2011Q2,279.0,strata,96.8,348.75
8550,Outer Ring,Wyong,2011-09-01,2011,9,2011Q3,270.0,strata,96.8,337.5
8550,Outer Ring,Wyong,2011-12-01,2011,12,2011Q4,260.0,strata,96.8,325.0
8550,Outer Ring,Wyong,2012-03-01,2012,3,2012Q1,271.0,strata,101.0,322.49
8550,Outer Ring,Wyong,2012-06-01,2012,6,2012Q2,265.0,strata,101.0,315.34999999999997
8550,Outer Ring,Wyong,2012-09-01,2012,9,2012Q3,255.0,strata,101.0,303.45
8550,Outer Ring,Wyong,2012-12-01,2012,12,2012Q4,260.0,strata,101.0,309.4
8550,Outer Ring,Wyong,2013-03-01,2013,3,2013Q1,262.0,strata,106.6,296.05999999999995
8550,Outer Ring,Wyong,2013-06-01,2013,6,2013Q2,275.0,strata,106.6,310.74999999999994
8550,Outer Ring,Wyong,2013-09-01,2013,9,2013Q3,280.0,strata,106.6,316.4
8550,Outer Ring,Wyong,2013-12-01,2013,12,2013Q4,285.0,strata,106.6,322.04999999999995
8550,Outer Ring,Wyong,2014-03-01,2014,3,2014Q1,309.0,strata,110.8,336.81
8550,Outer Ring,Wyong,2014-06-01,2014,6,2014Q2,330.0,strata,110.8,359.70000000000005
8550,Outer Ring,Wyong,2014-09-01,2014,9,2014Q3,311.0,strata,110.8,338.99
8550,Outer Ring,Wyong,2014-12-01,2014,12,2014Q4,310.0,strata,110.8,337.90000000000003
8550,Outer Ring,Wyong,2015-03-01,2015,3,2015Q1,325.0,strata,114.9,341.25
8550,Outer Ring,Wyong,2015-06-01,2015,6,2015Q2,335.0,strata,114.9,351.75
8550,Outer Ring,Wyong,2015-09-01,2015,9,2015Q3,373.0,strata,114.9,391.65000000000003
8550,Outer Ring,Wyong,2015-12-01,2015,12,2015Q4,354.0,strata,114.9,371.7
8550,Outer Ring,Wyong,2016-03-01,2016,3,2016Q1,365.0,strata,116.7,375.95
8550,Outer Ring,Wyong,2016-06-01,2016,6,2016Q2,375.0,strata,116.7,386.25
8550,Outer Ring,Wyong,2016-09-01,2016,9,2016Q3,390.0,strata,116.7,401.7
8550,Outer Ring,Wyong,2016-12-01,2016,12,2016Q4,417.0,strata,116.7,429.51
8550,Outer Ring,Wyong,2017-03-01,2017,3,2017Q1,415.0,strata,120.6,415.0
1720,Rest of GMR,Cessnock,1991-03-01,1991,3,1991Q1,136.0,strata,57.2,286.96
1720,Rest of GMR,Cessnock,1991-06-01,1991,6,1991Q2,136.0,strata,57.2,286.96
1720,Rest of GMR,Cessnock,1991-09-01,1991,9,1991Q3,136.0,strata,57.2,286.96
1720,Rest of GMR,Cessnock,1991-12-01,1991,12,1991Q4,136.0,strata,57.2,286.96
1720,Rest of GMR,Cessnock,1992-03-01,1992,3,1992Q1,145.0,strata,54.0,323.35
1720,Rest of GMR,Cessnock,1992-06-01,1992,6,1992Q2,145.0,strata,54.0,323.35
1720,Rest of GMR,Cessnock,1992-09-01,1992,9,1992Q3,145.0,strata,54.0,323.35
1720,Rest of GMR,Cessnock,1992-12-01,1992,12,1992Q4,145.0,strata,54.0,323.35
1720,Rest of GMR,Cessnock,1993-03-01,1993,3,1993Q1,150.0,strata,53.7,337.5
1720,Rest of GMR,Cessnock,1993-06-01,1993,6,1993Q2,150.0,strata,53.7,337.5
1720,Rest of GMR,Cessnock,1993-09-01,1993,9,1993Q3,150.0,strata,53.7,337.5
1720,Rest of GMR,Cessnock,1993-12-01,1993,12,1993Q4,150.0,strata,53.7,337.5
1720,Rest of GMR,Cessnock,1994-03-01,1994,3,1994Q1,155.0,strata,53.5,348.75
1720,Rest of GMR,Cessnock,1994-06-01,1994,6,1994Q2,155.0,strata,53.5,348.75
1720,Rest of GMR,Cessnock,1994-09-01,1994,9,1994Q3,155.0,strata,53.5,348.75
1720,Rest of GMR,Cessnock,1994-12-01,1994,12,1994Q4,155.0,strata,53.5,348.75
1720,Rest of GMR,Cessnock,1995-03-01,1995,3,1995Q1,163.5,strata,59.5,331.905
1720,Rest of GMR,Cessnock,1995-06-01,1995,6,1995Q2,163.5,strata,59.5,331.905
1720,Rest of GMR,Cessnock,1995-09-01,1995,9,1995Q3,163.5,strata,59.5,331.905
1720,Rest of GMR,Cessnock,1995-12-01,1995,12,1995Q4,237.0,strata,59.5,481.10999999999996
1720,Rest of GMR,Cessnock,1996-03-01,1996,3,1996Q1,170.0,strata,61.4,333.2
1720,Rest of GMR,Cessnock,1996-06-01,1996,6,1996Q2,170.0,strata,61.4,333.2
1720,Rest of GMR,Cessnock,1996-09-01,1996,9,1996Q3,227.0,strata,61.4,444.92
1720,Rest of GMR,Cessnock,1996-12-01,1996,12,1996Q4,250.0,strata,61.4,490.0
1720,Rest of GMR,Cessnock,1997-03-01,1997,3,1997Q1,187.0,strata,56.8,396.44
1720,Rest of GMR,Cessnock,1997-06-01,1997,6,1997Q2,250.0,strata,56.8,530.0
1720,Rest of GMR,Cessnock,1997-09-01,1997,9,1997Q3,295.0,strata,56.8,625.4
1720,Rest of GMR,Cessnock,1997-12-01,1997,12,1997Q4,271.0,strata,56.8,574.52
1720,Rest of GMR,Cessnock,1998-03-01,1998,3,1998Q1,300.0,strata,56.6,639.0
1720,Rest of GMR,Cessnock,1998-06-01,1998,6,1998Q2,324.0,strata,56.6,690.12
1720,Rest of GMR,Cessnock,1998-09-01,1998,9,1998Q3,206.0,strata,56.6,438.78
1720,Rest of GMR,Cessnock,1998-12-01,1998,12,1998Q4,322.0,strata,56.6,685.86
1720,Rest of GMR,Cessnock,1999-03-01,1999,3,1999Q1,230.0,strata,58.2,476.09999999999997
1720,Rest of GMR,Cessnock,1999-06-01,1999,6,1999Q2,330.0,strata,58.2,683.0999999999999
1720,Rest of GMR,Cessnock,1999-09-01,1999,9,1999Q3,230.0,strata,58.2,476.09999999999997
1720,Rest of GMR,Cessnock,1999-12-01,1999,12,1999Q4,230.0,strata,58.2,476.09999999999997
1720,Rest of GMR,Cessnock,2000-03-01,2000,3,2000Q1,247.0,strata,61.2,486.59
1720,Rest of GMR,Cessnock,2000-06-01,2000,6,2000Q2,247.0,strata,61.2,486.59
1720,Rest of GMR,Cessnock,2000-09-01,2000,9,2000Q3,247.0,strata,61.2,486.59
1720,Rest of GMR,Cessnock,2000-12-01,2000,12,2000Q4,247.0,strata,61.2,486.59
1720,Rest of GMR,Cessnock,2001-03-01,2001,3,2001Q1,280.0,strata,65.4,515.2
1720,Rest of GMR,Cessnock,2001-06-01,2001,6,2001Q2,120.0,strata,65.4,220.8
1720,Rest of GMR,Cessnock,2001-09-01,2001,9,2001Q3,280.0,strata,65.4,515.2
1720,Rest of GMR,Cessnock,2001-12-01,2001,12,2001Q4,316.0,strata,65.4,581.44
1720,Rest of GMR,Cessnock,2002-03-01,2002,3,2002Q1,256.0,strata,67.2,458.24
1720,Rest of GMR,Cessnock,2002-06-01,2002,6,2002Q2,137.0,strata,67.2,245.23000000000002
1720,Rest of GMR,Cessnock,2002-09-01,2002,9,2002Q3,164.0,strata,67.2,293.56
1720,Rest of GMR,Cessnock,2002-12-01,2002,12,2002Q4,140.0,strata,67.2,250.6
1720,Rest of GMR,Cessnock,2003-03-01,2003,3,2003Q1,155.0,strata,68.9,271.25
1720,Rest of GMR,Cessnock,2003-06-01,2003,6,2003Q2,197.0,strata,68.9,344.75
1720,Rest of GMR,Cessnock,2003-09-01,2003,9,2003Q3,233.0,strata,68.9,407.75
1720,Rest of GMR,Cessnock,2003-12-01,2003,12,2003Q4,303.0,strata,68.9,530.25
1720,Rest of GMR,Cessnock,2004-03-01,2004,3,2004Q1,361.0,strata,71.1,613.6999999999999
1720,Rest of GMR,Cessnock,2004-06-01,2004,6,2004Q2,361.0,strata,71.1,613.6999999999999
1720,Rest of GMR,Cessnock,2004-09-01,2004,9,2004Q3,361.0,strata,71.1,613.6999999999999
1720,Rest of GMR,Cessnock,2004-12-01,2004,12,2004Q4,170.0,strata,71.1,289.0
1720,Rest of GMR,Cessnock,2005-03-01,2005,3,2005Q1,230.0,strata,73.7,377.2
1720,Rest of GMR,Cessnock,2005-06-01,2005,6,2005Q2,220.0,strata,73.7,360.79999999999995
1720,Rest of GMR,Cessnock,2005-09-01,2005,9,2005Q3,351.0,strata,73.7,575.64
1720,Rest of GMR,Cessnock,2005-12-01,2005,12,2005Q4,207.0,strata,73.7,339.47999999999996
1720,Rest of GMR,Cessnock,2006-03-01,2006,3,2006Q1,215.0,strata,75.6,344.0
1720,Rest of GMR,Cessnock,2006-06-01,2006,6,2006Q2,258.0,strata,75.6,412.8
1720,Rest of GMR,Cessnock,2006-09-01,2006,9,2006Q3,271.0,strata,75.6,433.6
1720,Rest of GMR,Cessnock,2006-12-01,2006,12,2006Q4,268.0,strata,75.6,428.8
1720,Rest of GMR,Cessnock,2007-03-01,2007,3,2007Q1,243.0,strata,77.9,376.65000000000003
1720,Rest of GMR,Cessnock,2007-06-01,2007,6,2007Q2,189.0,strata,77.9,292.95
1720,Rest of GMR,Cessnock,2007-09-01,2007,9,2007Q3,250.0,strata,77.9,387.5
1720,Rest of GMR,Cessnock,2007-12-01,2007,12,2007Q4,230.0,strata,77.9,356.5
1720,Rest of GMR,Cessnock,2008-03-01,2008,3,2008Q1,256.0,strata,82.4,373.76
1720,Rest of GMR,Cessnock,2008-06-01,2008,6,2008Q2,248.0,strata,82.4,362.08
1720,Rest of GMR,Cessnock,2008-09-01,2008,9,2008Q3,255.0,strata,82.4,372.3
1720,Rest of GMR,Cessnock,2008-12-01,2008,12,2008Q4,255.0,strata,82.4,372.3
1720,Rest of GMR,Cessnock,2009-03-01,2009,3,2009Q1,257.0,strata,86.9,357.22999999999996
1720,Rest of GMR,Cessnock,2009-06-01,2009,6,2009Q2,260.0,strata,86.9,361.4
1720,Rest of GMR,Cessnock,2009-09-01,2009,9,2009Q3,273.0,strata,86.9,379.46999999999997
1720,Rest of GMR,Cessnock,2009-12-01,2009,12,2009Q4,245.0,strata,86.9,340.54999999999995
1720,Rest of GMR,Cessnock,2010-03-01,2010,3,2010Q1,438.0,strata,92.1,573.78
1720,Rest of GMR,Cessnock,2010-06-01,2010,6,2010Q2,240.0,strata,92.1,314.40000000000003
1720,Rest of GMR,Cessnock,2010-09-01,2010,9,2010Q3,275.0,strata,92.1,360.25
1720,Rest of GMR,Cessnock,2010-12-01,2010,12,2010Q4,266.0,strata,92.1,348.46000000000004
1720,Rest of GMR,Cessnock,2011-03-01,2011,3,2011Q1,196.0,strata,96.8,245.0
1720,Rest of GMR,Cessnock,2011-06-01,2011,6,2011Q2,247.0,strata,96.8,308.75
1720,Rest of GMR,Cessnock,2011-09-01,2011,9,2011Q3,260.0,strata,96.8,325.0
1720,Rest of GMR,Cessnock,2011-12-01,2011,12,2011Q4,257.0,strata,96.8,321.25
1720,Rest of GMR,Cessnock,2012-03-01,2012,3,2012Q1,277.0,strata,101.0,329.63
1720,Rest of GMR,Cessnock,2012-06-01,2012,6,2012Q2,280.0,strata,101.0,333.2
1720,Rest of GMR,Cessnock,2012-09-01,2012,9,2012Q3,245.0,strata,101.0,291.55
1720,Rest of GMR,Cessnock,2012-12-01,2012,12,2012Q4,249.0,strata,101.0,296.31
1720,Rest of GMR,Cessnock,2013-03-01,2013,3,2013Q1,251.0,strata,106.6,283.63
1720,Rest of GMR,Cessnock,2013-06-01,2013,6,2013Q2,224.0,strata,106.6,253.11999999999998
1720,Rest of GMR,Cessnock,2013-09-01,2013,9,2013Q3,280.0,strata,106.6,316.4
1720,Rest of GMR,Cessnock,2013-12-01,2013,12,2013Q4,258.0,strata,106.6,291.53999999999996
1720,Rest of GMR,Cessnock,2014-03-01,2014,3,2014Q1,230.0,strata,110.8,250.70000000000002
1720,Rest of GMR,Cessnock,2014-06-01,2014,6,2014Q2,296.0,strata,110.8,322.64000000000004
1720,Rest of GMR,Cessnock,2014-09-01,2014,9,2014Q3,270.0,strata,110.8,294.3
1720,Rest of GMR,Cessnock,2014-12-01,2014,12,2014Q4,295.0,strata,110.8,321.55
1720,Rest of GMR,Cessnock,2015-03-01,2015,3,2015Q1,240.0,strata,114.9,252.0
1720,Rest of GMR,Cessnock,2015-06-01,2015,6,2015Q2,225.0,strata,114.9,236.25
1720,Rest of GMR,Cessnock,2015-09-01,2015,9,2015Q3,255.0,strata,114.9,267.75
1720,Rest of GMR,Cessnock,2015-12-01,2015,12,2015Q4,315.0,strata,114.9,330.75
1720,Rest of GMR,Cessnock,2016-03-01,2016,3,2016Q1,255.0,strata,116.7,262.65000000000003
1720,Rest of GMR,Cessnock,2016-06-01,2016,6,2016Q2,265.0,strata,116.7,272.95
1720,Rest of GMR,Cessnock,2016-09-01,2016,9,2016Q3,250.0,strata,116.7,257.5
1720,Rest of GMR,Cessnock,2016-12-01,2016,12,2016Q4,261.0,strata,116.7,268.83
1720,Rest of GMR,Cessnock,2017-03-01,2017,3,2017Q1,287.0,strata,120.6,287.0
1,Rest of GMR,GMR,1991-03-01,1991,3,1991Q1,135.0,strata,57.2,284.84999999999997
1,Rest of GMR,GMR,1991-06-01,1991,6,1991Q2,139.0,strata,57.2,293.28999999999996
1,Rest of GMR,GMR,1991-09-01,1991,9,1991Q3,136.0,strata,57.2,286.96
1,Rest of GMR,GMR,1991-12-01,1991,12,1991Q4,146.0,strata,57.2,308.06
1,Rest of GMR,GMR,1992-03-01,1992,3,1992Q1,140.0,strata,54.0,312.2
1,Rest of GMR,GMR,1992-06-01,1992,6,1992Q2,145.0,strata,54.0,323.35
1,Rest of GMR,GMR,1992-09-01,1992,9,1992Q3,148.0,strata,54.0,330.04
1,Rest of GMR,GMR,1992-12-01,1992,12,1992Q4,152.0,strata,54.0,338.96
1,Rest of GMR,GMR,1993-03-01,1993,3,1993Q1,150.0,strata,53.7,337.5
1,Rest of GMR,GMR,1993-06-01,1993,6,1993Q2,150.0,strata,53.7,337.5
1,Rest of GMR,GMR,1993-09-01,1993,9,1993Q3,153.0,strata,53.7,344.25
1,Rest of GMR,GMR,1993-12-01,1993,12,1993Q4,154.0,strata,53.7,346.5
1,Rest of GMR,GMR,1994-03-01,1994,3,1994Q1,155.0,strata,53.5,348.75
1,Rest of GMR,GMR,1994-06-01,1994,6,1994Q2,155.0,strata,53.5,348.75
1,Rest of GMR,GMR,1994-09-01,1994,9,1994Q3,165.0,strata,53.5,371.25
1,Rest of GMR,GMR,1994-12-01,1994,12,1994Q4,169.0,strata,53.5,380.25
1,Rest of GMR,GMR,1995-03-01,1995,3,1995Q1,168.0,strata,59.5,341.03999999999996
1,Rest of GMR,GMR,1995-06-01,1995,6,1995Q2,168.0,strata,59.5,341.03999999999996
1,Rest of GMR,GMR,1995-09-01,1995,9,1995Q3,170.0,strata,59.5,345.09999999999997
1,Rest of GMR,GMR,1995-12-01,1995,12,1995Q4,174.0,strata,59.5,353.21999999999997
1,Rest of GMR,GMR,1996-03-01,1996,3,1996Q1,175.0,strata,61.4,343.0
1,Rest of GMR,GMR,1996-06-01,1996,6,1996Q2,179.0,strata,61.4,350.84
1,Rest of GMR,GMR,1996-09-01,1996,9,1996Q3,182.0,strata,61.4,356.71999999999997
1,Rest of GMR,GMR,1996-12-01,1996,12,1996Q4,195.0,strata,61.4,382.2
1,Rest of GMR,GMR,1997-03-01,1997,3,1997Q1,197.0,strata,56.8,417.64000000000004
1,Rest of GMR,GMR,1997-06-01,1997,6,1997Q2,206.0,strata,56.8,436.72
1,Rest of GMR,GMR,1997-09-01,1997,9,1997Q3,216.0,strata,56.8,457.92
1,Rest of GMR,GMR,1997-12-01,1997,12,1997Q4,220.0,strata,56.8,466.40000000000003
1,Rest of GMR,GMR,1998-03-01,1998,3,1998Q1,218.0,strata,56.6,464.34
1,Rest of GMR,GMR,1998-06-01,1998,6,1998Q2,225.0,strata,56.6,479.25
1,Rest of GMR,GMR,1998-09-01,1998,9,1998Q3,228.0,strata,56.6,485.64
1,Rest of GMR,GMR,1998-12-01,1998,12,1998Q4,232.0,strata,56.6,494.15999999999997
1,Rest of GMR,GMR,1999-03-01,1999,3,1999Q1,235.0,strata,58.2,486.45
1,Rest of GMR,GMR,1999-06-01,1999,6,1999Q2,247.0,strata,58.2,511.28999999999996
1,Rest of GMR,GMR,1999-09-01,1999,9,1999Q3,252.0,strata,58.2,521.64
1,Rest of GMR,GMR,1999-12-01,1999,12,1999Q4,259.0,strata,58.2,536.13
1,Rest of GMR,GMR,2000-03-01,2000,3,2000Q1,264.0,strata,61.2,520.08
1,Rest of GMR,GMR,2000-06-01,2000,6,2000Q2,270.0,strata,61.2,531.9
1,Rest of GMR,GMR,2000-09-01,2000,9,2000Q3,256.0,strata,61.2,504.32
1,Rest of GMR,GMR,2000-12-01,2000,12,2000Q4,275.0,strata,61.2,541.75
1,Rest of GMR,GMR,2001-03-01,2001,3,2001Q1,280.0,strata,65.4,515.2
1,Rest of GMR,GMR,2001-06-01,2001,6,2001Q2,298.0,strata,65.4,548.32
1,Rest of GMR,GMR,2001-09-01,2001,9,2001Q3,312.0,strata,65.4,574.08
1,Rest of GMR,GMR,2001-12-01,2001,12,2001Q4,315.0,strata,65.4,579.6
1,Rest of GMR,GMR,2002-03-01,2002,3,2002Q1,328.0,strata,67.2,587.12
1,Rest of GMR,GMR,2002-06-01,2002,6,2002Q2,345.0,strata,67.2,617.5500000000001
1,Rest of GMR,GMR,2002-09-01,2002,9,2002Q3,355.0,strata,67.2,635.45
1,Rest of GMR,GMR,2002-12-01,2002,12,2002Q4,350.0,strata,67.2,626.5
1,Rest of GMR,GMR,2003-03-01,2003,3,2003Q1,358.0,strata,68.9,626.5
1,Rest of GMR,GMR,2003-06-01,2003,6,2003Q2,370.0,strata,68.9,647.5
1,Rest of GMR,GMR,2003-09-01,2003,9,2003Q3,372.0,strata,68.9,651.0
1,Rest of GMR,GMR,2003-12-01,2003,12,2003Q4,385.0,strata,68.9,673.75
1,Rest of GMR,GMR,2004-03-01,2004,3,2004Q1,375.0,strata,71.1,637.5
1,Rest of GMR,GMR,2004-06-01,2004,6,2004Q2,379.0,strata,71.1,644.3
1,Rest of GMR,GMR,2004-09-01,2004,9,2004Q3,377.0,strata,71.1,640.9
1,Rest of GMR,GMR,2004-12-01,2004,12,2004Q4,390.0,strata,71.1,663.0
1,Rest of GMR,GMR,2005-03-01,2005,3,2005Q1,385.0,strata,73.7,631.4
1,Rest of GMR,GMR,2005-06-01,2005,6,2005Q2,388.0,strata,73.7,636.3199999999999
1,Rest of GMR,GMR,2005-09-01,2005,9,2005Q3,380.0,strata,73.7,623.1999999999999
1,Rest of GMR,GMR,2005-12-01,2005,12,2005Q4,380.0,strata,73.7,623.1999999999999
1,Rest of GMR,GMR,2006-03-01,2006,3,2006Q1,370.0,strata,75.6,592.0
1,Rest of GMR,GMR,2006-06-01,2006,6,2006Q2,385.0,strata,75.6,616.0
1,Rest of GMR,GMR,2006-09-01,2006,9,2006Q3,370.0,strata,75.6,592.0
1,Rest of GMR,GMR,2006-12-01,2006,12,2006Q4,387.0,strata,75.6,619.2
1,Rest of GMR,GMR,2007-03-01,2007,3,2007Q1,370.0,strata,77.9,573.5
1,Rest of GMR,GMR,2007-06-01,2007,6,2007Q2,390.0,strata,77.9,604.5
1,Rest of GMR,GMR,2007-09-01,2007,9,2007Q3,392.0,strata,77.9,607.6
1,Rest of GMR,GMR,2007-12-01,2007,12,2007Q4,407.0,strata,77.9,630.85
1,Rest of GMR,GMR,2008-03-01,2008,3,2008Q1,385.0,strata,82.4,562.1
1,Rest of GMR,GMR,2008-06-01,2008,6,2008Q2,388.0,strata,82.4,566.48
1,Rest of GMR,GMR,2008-09-01,2008,9,2008Q3,380.0,strata,82.4,554.8
1,Rest of GMR,GMR,2008-12-01,2008,12,2008Q4,370.0,strata,82.4,540.1999999999999
1,Rest of GMR,GMR,2009-03-01,2009,3,2009Q1,375.0,strata,86.9,521.25
1,Rest of GMR,GMR,2009-06-01,2009,6,2009Q2,390.0,strata,86.9,542.0999999999999
1,Rest of GMR,GMR,2009-09-01,2009,9,2009Q3,419.0,strata,86.9,582.41
1,Rest of GMR,GMR,2009-12-01,2009,12,2009Q4,441.0,strata,86.9,612.99
1,Rest of GMR,GMR,2010-03-01,2010,3,2010Q1,440.0,strata,92.1,576.4
1,Rest of GMR,GMR,2010-06-01,2010,6,2010Q2,467.0,strata,92.1,611.77
1,Rest of GMR,GMR,2010-09-01,2010,9,2010Q3,465.0,strata,92.1,609.15
1,Rest of GMR,GMR,2010-12-01,2010,12,2010Q4,475.0,strata,92.1,622.25
